Date,Monthly Return
2022-07-31,0.02430998366566217
2022-08-31,-0.04553125856784823
2022-09-30,-0.08235067729871037
2022-10-31,-0.05964412708496125
2022-11-30,0.07151035394910887
2022-12-31,-0.026200099827449974
2023-01-31,0.07643611970969455
2023-02-28,-0.04850548890282147
2023-03-31,0.0483935232722108
2023-04-30,0.0033833493279531446
2023-05-31,-0.030152605595266557
2023-06-30,0.002170871230917193
2023-07-31,-0.025442930270437758
2023-08-31,-0.031420525450725045
2023-09-30,-0.07951134045256103
2023-10-31,-0.05463176516772894
2023-11-30,0.09923873987236154
2023-12-31,0.08685748120174619
2024-01-31,-0.022451587047196075
2024-02-29,-0.022521933972679986
2024-03-31,0.007828731046538362
2024-04-30,-0.06455428804981467
2024-05-31,0.028869730714653707
2024-06-30,0.01817139016293634
2024-07-31,0.03629942276342635
2024-08-31,0.021112161905302518
2024-09-30,0.019994288371648627
2024-10-31,-0.05454868979228367
2024-11-30,0.01987215431009104
2024-12-31,-0.06381016614700286
2025-01-31,0.004923906683197865
2025-02-28,0.056971013451475594
2025-03-31,-0.012046932643669295
2025-04-30,-0.013604701325519164
2025-05-31,-0.03446185473835206
