Date,Monthly Return
2003-08-31,0.020625865344821692
2003-09-30,-0.010905897430016576
2003-10-31,0.05352652698400795
2003-11-30,0.01092088861190188
2003-12-31,0.05031326876655107
2004-01-31,0.01977035795244575
2004-02-29,0.01357061761966305
2004-03-31,-0.013245867304220282
2004-04-30,-0.018920899684119363
2004-05-31,0.017123025902010758
2004-06-30,0.01850150455158084
2004-07-31,-0.03221879042950471
2004-08-31,0.0024359485791012325
2004-09-30,0.010037032787268085
2004-10-31,0.012884850769714129
2004-11-30,0.044517247030011475
2004-12-31,0.030120818522111126
2005-01-31,-0.022420398264660468
2005-02-28,0.020903929905606855
2005-03-31,-0.018292986141985268
2005-04-30,-0.0187348803296985
2005-05-31,0.03222446350370611
2005-06-30,0.0015145994221952286
2005-07-31,0.03826158172992766
2005-08-31,-0.009374697738183224
2005-09-30,0.00802562873456103
2005-10-31,-0.023650826489376886
2005-11-30,0.04395248720747369
2005-12-31,-0.0019133599690138725
2006-01-31,0.02401419577444286
2006-02-28,0.005725007328019727
2006-03-31,0.016503749061602457
2006-04-30,0.012632166819245061
2006-05-31,-0.030121127497355515
2006-06-30,0.0026086896238770585
2006-07-31,0.004478208088483759
2006-08-31,0.02182227586768959
2006-09-30,0.02700206067175892
2006-10-31,0.03151619053943322
2006-11-30,0.019885080301689895
2006-12-31,0.013371613527584536
2007-01-31,0.015040198374624225
2007-02-28,-0.019617386905303125
2007-03-31,0.011589300089477783
2007-04-30,0.04429557771645354
2007-05-31,0.033919664075203526
2007-06-30,-0.014620673055687927
2007-07-31,-0.031310593865360836
2007-08-31,0.012833315456201921
2007-09-30,0.03871405301531672
2007-10-31,0.013566692488697907
2007-11-30,-0.03873225437995087
2007-12-31,-0.0112605855718787
2008-01-31,-0.06046154509682822
2008-02-29,-0.025842285037982804
2008-03-31,-0.00894240502957
2008-04-30,0.0476623401344225
2008-05-31,0.01511666863434935
2008-06-30,-0.08357576823724944
2008-07-31,-0.00898580674010685
2008-08-31,0.01545313823995742
2008-09-30,-0.09417315399595816
2008-10-31,-0.16518651442277743
2008-11-30,-0.06960646764806788
2008-12-31,0.009796045847613621
2009-01-31,-0.0821143485925454
2009-02-28,-0.10744893465457583
2009-03-31,0.08331011544302447
2009-04-30,0.09934654596889847
2009-05-31,0.05845371074674399
2009-06-30,-0.0006551111508572571
2009-07-31,0.07460570379022968
2009-08-31,0.03693916550841214
2009-09-30,0.03545728793451941
2009-10-31,-0.019224943501501612
2009-11-30,0.061606678064545006
2009-12-31,0.01910148168614323
2010-01-31,-0.036342925501109735
2010-02-28,0.031194772965669193
2010-03-31,0.060879711138647874
2010-04-30,0.01547013077324988
2010-05-31,-0.0794544213280296
2010-06-30,-0.05174116136418594
2010-07-31,0.06830081123494725
2010-08-31,-0.044980863756981515
2010-09-30,0.08955507398892126
2010-10-31,0.0382016873038904
2010-11-30,0.0
2010-12-31,0.06685282540907478
2011-01-31,0.023300053794695907
2011-02-28,0.03473726194236493
2011-03-31,0.00011992116241699158
2011-04-30,0.02896160874364706
2011-05-31,-0.011214908224145503
2011-06-30,-0.016869330988813935
2011-07-31,-0.020004409053256178
2011-08-31,-0.054975715332572284
2011-09-30,-0.0694207707769442
2011-10-31,0.10914672084158994
2011-11-30,-0.004063732255386365
2011-12-31,0.010448372139441497
2012-01-31,0.046374934431544945
2012-02-29,0.04340565359794013
2012-03-31,0.03216336741214687
2012-04-30,-0.006675705464820769
2012-05-31,-0.06005561194996567
2012-06-30,0.04058081232174593
2012-07-31,0.011829590912842303
2012-08-31,0.0250526400839175
2012-09-30,0.025351560267722117
2012-10-31,-0.018198840029800434
2012-11-30,0.005659772543967545
2012-12-31,0.008934331069211376
2013-01-31,0.05119050668089398
2013-02-28,0.012758880572612652
2013-03-31,0.03797132977482609
2013-04-30,0.019211581082059004
2013-05-31,0.023610251522539816
2013-06-30,-0.013344409530623103
2013-07-31,0.05167688204744314
2013-08-31,-0.029992227779881087
2013-09-30,0.03164629822770282
2013-10-31,0.04630660593460245
2013-11-30,0.029637867977059695
2013-12-31,0.025926288922498486
2014-01-31,-0.035248292913626855
2014-02-28,0.04551581631568169
2014-03-31,0.008295554967123975
2014-04-30,0.006951503118560742
2014-05-31,0.023206134754262697
2014-06-30,0.0206450405579508
2014-07-31,-0.013437479843263045
2014-08-31,0.039463848854166095
2014-09-30,-0.013796555340119476
2014-10-31,0.023550844219414335
2014-11-30,0.02747187518308203
2014-12-31,-0.002536542639252626
2015-01-31,-0.02962919699541644
2015-02-28,0.056204715563735075
2015-03-31,-0.0157059352086395
2015-04-30,0.0098339570924042
2015-05-31,0.01285610832833961
2015-06-30,-0.020311860763726375
2015-07-31,0.022589053987634777
2015-08-31,-0.060949899948394504
2015-09-30,-0.025516240765999454
2015-10-31,0.0850598194118235
2015-11-30,0.0036549590198686754
2015-12-31,-0.017282346347932354
2016-01-31,-0.04978661279370722
2016-02-29,-0.000825890126024742
2016-03-31,0.06726591041957519
2016-04-30,0.003941244125760468
2016-05-31,0.01701161999851797
2016-06-30,0.0034757615662259767
2016-07-31,0.036471248067546425
2016-08-31,0.001197449086853375
2016-09-30,5.826499047700828e-05
2016-10-31,-0.017337497073715902
2016-11-30,0.036838890754951725
2016-12-31,0.02027172199218774
2017-01-31,0.0178947991300471
2017-02-28,0.03929155750681268
2017-03-31,0.0012498658878752344
2017-04-30,0.009926151815667028
2017-05-31,0.014112812178705303
2017-06-30,0.006375125180123176
2017-07-31,0.020553860544349156
2017-08-31,0.002918081899788927
2017-09-30,0.02014923399808599
2017-10-31,0.023564012488368702
2017-11-30,0.03056581152514326
2017-12-31,0.012127952712653212
2018-01-31,0.05635936078863302
2018-02-28,-0.036360658223565934
2018-03-31,-0.02741015587709794
2018-04-30,0.005168066275597516
2018-05-31,0.02430883251657212
2018-06-30,0.005751190096941805
2018-07-31,0.03704646205018802
2018-08-31,0.03191970712349068
2018-09-30,0.005945445212921507
2018-10-31,-0.0691041382383053
2018-11-30,0.018549595557414422
2018-12-31,-0.08804895607025687
2019-01-31,0.08006597817804328
2019-02-28,0.0324157960743241
2019-03-31,0.018100395513279022
2019-04-30,0.040852313080760094
2019-05-31,-0.06377109719181051
2019-06-30,0.0695866181611473
2019-07-31,0.01511915977846412
2019-08-31,-0.01674335333921817
2019-09-30,0.019458109298801318
2019-10-31,0.02210476431210373
2019-11-30,0.036198085376966116
2019-12-31,0.02905570438549443
2020-01-31,-0.00040425542172595197
2020-02-29,-0.07916595090368783
2020-03-31,-0.12487103530373034
2020-04-30,0.12698351048724854
2020-05-31,0.0476454666100945
2020-06-30,0.017734249955779546
2020-07-31,0.058892257613197385
2020-08-31,0.06979679365099378
2020-09-30,-0.03744364789228216
2020-10-31,-0.02493376918963497
2020-11-30,0.10877715706016278
2020-12-31,0.037048204306126875
2021-01-31,-0.010190540932501602
2021-02-28,0.02780571286344058
2021-03-31,0.045399167268243
2021-04-30,0.05291047597901932
2021-05-31,0.006565994992323798
2021-06-30,0.02242753864500502
2021-07-31,0.024412522090456967
2021-08-31,0.029759933127474936
2021-09-30,-0.04660554305321418
2021-10-31,0.07016357424833064
2021-11-30,-0.008034980459249552
2021-12-31,0.04624777478793063
2022-01-31,-0.05274109861048604
2022-02-28,-0.029517075196951237
2022-03-31,0.03759025684615924
2022-04-30,-0.0877689940876526
2022-05-31,0.0022573167772004243
2022-06-30,-0.08246045929240609
2022-07-31,0.09208751855520725
2022-08-31,-0.040801911745815045
2022-09-30,-0.09244597591927928
2022-10-31,0.08127549112250576
2022-11-30,0.05559165876653083
2022-12-31,-0.057628215722453247
2023-01-31,0.06288723757138426
2023-02-28,-0.025142639103710396
2023-03-31,0.037077797101154664
2023-04-30,0.015974921453393964
2023-05-31,0.004616305200951354
2023-06-30,0.06479967086472227
2023-07-31,0.03273328719491042
2023-08-31,-0.016251912213444353
2023-09-30,-0.04743460880075778
2023-10-31,-0.02170849990169732
2023-11-30,0.0913437501744514
2023-12-31,0.04565536520636493
2024-01-31,0.015926470215110955
2024-02-29,0.052186920433614725
2024-03-31,0.0327018541899704
2024-04-30,-0.04031959490798864
2024-05-31,0.050579544258863685
2024-06-30,0.03528019747205757
2024-07-31,0.012109122259023053
2024-08-31,0.023365615551036223
2024-09-30,0.021004653454643307
2024-10-31,-0.008923490062790806
2024-11-30,0.05963338478351443
2024-12-31,-0.024060112818573343
2025-01-31,0.02685632560424911
2025-02-28,-0.01269479136976348
2025-03-31,-0.05571919115156143
2025-04-30,-0.008670223804659538
2025-05-31,0.06477448943012232
